Name,SMILES,LOG_SOL,LOG_HLM,LOG_RLM,LOG_MDR1_ER,LOG_HPPB,LOG_RPPB,cluster,ds
Mol729,CCCn1cnnc1Cn1ccnc1-c1ccc2occc2c1,1.456821348,0.675686709,1.218929185,1.972098285,,,917,test
Mol730,Cc1ccc(NC(=O)CN(C)C(=O)c2ccccc2F)nc1,1.73239376,0.675686709,2.014104526,0.156199899,,,287,train
Mol731,O=C(CCNc1ncccn1)N1CCc2ccccc2C1,1.545059585,1.394083776,2.164453981,0.089468092,,,570,train
Mol732,CN(Cc1cccc(C#N)c1)Cc1cnn(C)c1,1.507180977,0.675686709,1.027920136,-0.238437991,,,180,test
Mol733,Nc1cnc(Cc2ccc(F)cc2)nc1,1.582404298,0.675686709,1.188619167,-0.173719514,,,1645,train
Mol734,Cc1noc([C@@H]2C[C@H](NC(=O)c3ccc(F)cc3)CN2C)n1,1.209515015,0.837714668,1.213358354,-0.101389988,,,1350,train
Mol735,Cc1ccc(F)cc1NC(=O)c1cnc2onc(C(C)C)c2c1,1.627570664,1.467474911,2.336083316,-0.187734151,,,684,test
Mol736,O=C(CCCc1ccc(F)cc1)N1CCN(c2ccccc2)C(=O)C1,1.692053365,0.675686709,2.246656119,-0.047852355,,,552,train
Mol737,Cc1ccsc1CN(C)C(=O)[C@@H]1CCCN1C(=O)NC(C)C,1.624488363,1.114644339,2.550428939,1.375001571,,,844,train
Mol738,CC(C)NC(=O)c1cc(-c2ccccc2)n(-c2ccccn2)n1,1.73295637,0.909181476,1.905758114,-0.117907648,,,85,test
Mol739,CS(=O)(=O)NC1CCN(C(=O)NCCc2ccc(F)cc2)CC1,1.83193373,0.675686709,1.787956123,1.547709091,,,100,test
Mol740,Cc1cc(C)c2c(N(C)CCC(C)C)ncnc2n1,1.573683693,1.154180432,3.084600226,-0.064460675,,,1811,train
Mol741,CN(CC(=O)NC1CC1)C(=O)C1C2CC3CC(C2)CC1C3,1.705692697,1.336679827,2.665527522,0.198433223,,,201,train
Mol742,CCc1nnc(NC(=O)Cc2c(C)noc2C)s1,1.649237472,0.675686709,1.027920136,1.108457557,,,182,test
Mol743,CN1CCCN(c2nc(C(F)(F)F)nc3cc4c(cc23)OCO4)CC1,1.636588184,1.347661709,2.319788729,0.046589828,,,953,test
Mol744,CCn1nccc1CNc1nnc(-c2ccc(OC)cc2)o1,1.433289685,0.821120324,1.881755446,0.277277296,,,722,train
Mol745,Fc1cncc(-c2cnc(NCc3ccc(Cl)c(F)c3)nc2)c1,0.505149978,1.174350597,2.016092742,-0.469469757,,,1091,test
Mol746,O=C1CCC(=O)N1CCN1CCCCc2ccccc21,1.746244872,2.08705699,3.167644557,-0.18668623,,,248,train
Mol747,O=C1CC2(CCN(C(=O)NCc3ccccc3)CC2)Oc2ccccc21,0.615950052,1.336619813,2.79148152,0.484987413,,,1236,test
Mol748,O=C(NC1CCCC1)N1CCN(c2nccn3nc4c(c23)CCCC4)CC1,1.232487866,2.072062313,2.666326999,0.301885484,,,256,test
Mol749,O=C(Cc1ccccc1F)N1CCN(c2nccn3nc4c(c23)CCCC4)CC1,1.749117662,2.121999497,2.894272853,-0.017473604,,,256,test
Mol750,CO[C@@H](C(=O)Nc1cc2c(C)cc(=O)oc2cc1C)c1ccccc1,1.599883072,1.10761693,2.408757078,0.058834712,,,1596,train
Mol751,CCC(=O)NCc1cc(C2CC2)n(C2CCCC2)n1,1.397940009,1.002856926,2.338910472,0.021867016,,,133,train
Mol752,O=C(Nc1nccs1)c1c2c(nc3ccccc13)CCC2,0.831229694,1.119816546,2.678676772,0.15688336,,,1858,train
Mol753,CC(C)(C)c1ccc(C2=NC3(CCNCC3)NC2=O)cc1,1.653694795,0.814247596,1.775457526,1.529299026,,,374,train
Mol754,O=C(CSc1ncn[nH]1)N(C1CCCCC1)C1CCCCC1,1.552424846,2.077872774,3.149464835,0.410327258,,,863,test
Mol755,O=C(CCCc1cc(Cl)sc1Cl)N1CCC(O)CC1,1.478422188,1.718983049,2.869850442,-0.066952946,,,255,train
Mol756,Cc1cc(C)n(-c2ccc(CNC(=O)C3CCC3)cn2)n1,1.598899887,0.987934265,2.756963037,0.032497402,,,203,train
Mol757,CN1CCC(NS(=O)(=O)C2CN(C(=O)c3cccc(Cl)c3)C2)CC1,1.754348336,0.69399061,1.027920136,1.452864095,,,263,train
Mol758,O=C(NCc1ccc2c(c1)OCCO2)c1sccc1C1CC1,1.493876111,2.167981563,3.36540093,-0.323787433,,,1404,train
Mol759,NC(=O)CN1CCC(Oc2cccc(F)c2)CC1,1.783975003,0.675686709,1.854700676,-0.265089433,,,1302,train
Mol760,O=S(=O)(N1CCOCC1)N1CCN(Cc2ccccc2F)CC1,1.556543708,1.322880573,2.830240837,-0.018596026,,,224,train
Mol761,COc1ccc(-c2nc(C3CCN(C(=O)c4sc(C)nc4C)CC3)[nH]c2C(N)=O)cc1,1.790918195,0.675686709,1.59601398,1.623797163,,,1478,train
Mol762,CCn1c(SC)nnc1C1CCN(C)CC1,1.615107987,0.675686709,1.027920136,0.872226914,,,1003,test
Mol763,CC(=O)N1CCN(CCNC(=O)N2CCc3sccc3C2)CC1,1.746244872,1.005952287,1.870163865,1.482205221,,,25,test
Mol764,CC(C)NC(=O)N1CC[C@H](NC2=Nc3cc(F)ccc3N(CC(F)F)c3ccc(Cl)cc32)C1,1.447158031,2.255940322,2.89352708,1.372406093,,,1398,test
Mol765,Cc1ccccc1CC(=O)N1CCN(C(=O)c2ccccc2)CC1,1.646403726,0.786751422,2.324414164,0.312935576,,,563,train
Mol766,O=C(Nc1ccccc1-n1ccnc1)c1cccs1,1.887673552,1.042457375,1.593784333,-0.130968961,,,319,train
Mol767,Cc1nc2c(c(N(C)Cc3ccccc3)n1)CCN(Cc1ccccc1)C2,1.472756449,2.817525045,3.619866751,-0.129793418,,,595,train
Mol768,CSc1ccc(-c2ccc3n(c2=O)C[C@@H]2CNC[C@H]3C2)cc1,1.709269961,0.699490845,1.284769013,0.153497989,,,789,train
Mol769,Cc1nn(-c2ccc(F)cc2)c(Cl)c1C(=O)N1CCC(S(=O)(=O)C(C)C)CC1,1.828208614,0.675686709,1.153387979,1.165457253,,,1500,test
Mol770,COc1ccc(CN2CCN(c3cc(C)nc(N)n3)CC2)cc1OC,1.729002709,0.675686709,1.027920136,0.755720737,,,218,test
Mol771,CCN(C(C)=O)c1ccc(C)cc1C(=O)O,1.542825427,0.675686709,1.027920136,-0.063427454,,,1705,test
Mol772,CCc1ncc2c(n1)CN(c1ccnc(-c3ccccc3)n1)CC2,1.542576476,1.557338745,2.413735517,-0.313987742,,,272,train
Mol773,CON(C)C(=O)c1cccc2c(C)c(C)[nH]c12,1.498723971,2.051449671,2.291526465,-0.322065913,,,736,train
Mol774,CC(C)c1nnc(-c2ccc(-c3ccccc3)nc2)n1-c1cccc2nonc12,1.727785174,0.917610526,2.714295384,0.611798829,,,1535,train
Mol775,O=C(C1CC1)N1CC[C@@H](Cc2n[nH]c(=O)n2-c2ccc(-c3ccc4occc4c3)cc2)C1,1.603144373,1.309417226,2.003908383,1.785868169,,,549,train
Mol776,N#Cc1ccccc1-c1ccc(-c2nccn2-c2cccnc2)o1,1.473048805,1.943993816,2.856567586,0.169785581,,,1617,train
Mol777,Cc1cc(CNc2ncc(C(F)(F)F)cc2Cl)no1,1.428458774,1.810326627,2.108632666,-0.221277432,,,160,train
Mol778,COCCNC(=O)CN1CCN(c2nccn2-c2cccc(Cl)c2)CC1,1.784331948,0.702344358,2.547935844,1.720133413,,,643,train
Mol779,Cc1cc(NC(=O)CCc2c(C)nn(C)c2C)no1,1.704750904,0.675686709,1.652922888,0.586986538,,,176,train
Mol780,CCCn1ncc2[nH]c(-c3cc(Cn4cncn4)c(C)cc3C)nc21,1.526468512,1.713624927,2.298595479,1.958396411,,,1812,train
Mol781,CCc1nnsc1C(=O)Nc1cccc(-c2nnc3n2CCCCC3)c1,1.508529719,1.174699288,2.1507902,1.67383843,,,41,train
Mol782,OC1CCN(c2ncc(-c3cnccn3)c(-c3cccs3)n2)CC1,1.680063427,0.845903839,1.027920136,0.056133487,,,116,train
Mol783,CN(CC(=O)Nc1cc(F)cc(F)c1)c1ccnc(C(N)=O)c1,1.661812686,0.675686709,1.629715333,1.088930526,,,287,train
Mol784,CSc1ncccc1C(=O)Nc1ccc(N2CCCCC2=O)cc1,0.952792443,0.675686709,1.251516552,0.910677719,,,48,train
Mol785,CCC1(CC)NC(=O)N(CC(=O)N2CCOCC3(CCCC3)C2)C1=O,1.802157753,1.486246237,2.336153418,1.911396248,,,465,train
Mol786,O=C(Cc1ccc(Cl)c(Cl)c1)N1CC(n2ccnn2)C1,1.491501766,0.675686709,1.714052997,0.320930369,,,587,train
Mol787,Cc1oc(C)c(C(=O)Nc2ccn(C)n2)c1C,1.564666064,1.877521077,1.971651518,-0.22431506,,,698,train
Mol788,CN(C)c1ccc(Cn2c(=O)[nH]c3ccccc3c2=O)cn1,0.414973348,0.960470778,2.565557405,0.672983954,,,1661,test
Mol789,Cc1nc(C)c2c(C)c(C(=O)N(C)Cc3ccc(C)o3)sc2n1,1.574031268,1.556037017,3.460262467,0.042153514,,,816,train
Mol790,Cc1cccn(Cc2cccc(C#N)c2)c1=O,1.489958479,0.675686709,1.459844642,-0.16137005,,,194,train
Mol791,Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-c2cscn2)cc1,1.791339704,0.675686709,1.541416977,0.838121795,,,581,train
Mol792,Cc1nc(N2CCN(C)CC2)nc(C)c1NC(=O)C1CCCCC1,1.778440684,0.675686709,1.027920136,0.549663428,,,1345,test
Mol793,CC(C)(O)C(=O)N1CCC(c2ccc3c(NCc4ccccc4F)n[nH]c3n2)CC1,1.464936429,0.921842481,1.843743412,1.186759149,,,67,train
Mol794,CCCc1cc(N2CCc3c(nc(C(C)C)n3C)C2)n2ncnc2n1,1.751086555,1.155244917,2.261824114,1.182880272,,,69,test
Mol795,CN(Cc1c(F)cccc1Cl)C(=O)c1ccc(-n2ccnc2)nc1,1.733438027,1.419294722,3.220411988,-0.20429509,,,46,test
Mol796,Cc1sc(NC(=O)CN2CCOC(C3CCCO3)C2)c(C)c1C,1.784617293,1.10561236,2.267669121,0.002242958,,,839,train
Mol797,Cn1ccnc1CNc1cc(Br)ccc1-n1cccn1,1.686636269,1.49931585,2.463495823,-0.075092295,,,676,test
Mol798,O[C@@H]1CO[C@H]2C[C@@H]1Nc1c(-c3ccccc3)cccc12,1.230448921,1.176987875,2.564489707,-0.22265074,,,279,test
Mol799,O=C(NCCNc1ncccc1C(F)(F)F)c1cnc2ccccn2c1=O,1.823474229,1.444372736,2.767166259,0.03862125,,,1125,train
Mol800,O=C(Nc1nncs1)c1cccnc1,1.646599752,0.675686709,1.027920136,0.015781764,,,188,train
Mol801,CC(C)c1noc2nc(C3CC3)cc(C(=O)N3CC[C@H](N)C3)c12,1.532244644,0.675686709,1.027920136,2.105542202,,,27,train
Mol802,Cc1ccc(NC(=O)OC(C)(C)C)c2c1N(C(=O)[C@H]1CCCO1)CCC2,1.507720977,1.526093625,2.575941431,0.463536505,,,1299,test
Mol803,Fc1ccc(F)c(-c2nc(C3CCOCC3)nn2-c2cccnc2)c1,1.545430829,0.675686709,1.862375899,0.122416298,,,410,test
Mol804,Cc1nc([C@H]2CC[C@H](CNC(=O)CN3CCC(c4ccccc4)CC3)CC2)ccc1C(N)=O,1.846027675,1.57209289,2.590620063,1.174297192,,,504,train
Mol805,O=C(NC1(c2ccccc2)CCC1)c1cc(C2CC2)on1,0.944482672,0.911743378,2.283452753,-0.264988913,,,519,train
Mol806,CN(Cc1nnc(C2CC2)n1C)C(=O)C1C2CC3CC(C2)CC1C3,1.666892211,1.679164333,2.97812891,1.045831238,,,801,train
Mol807,CN(Cc1nc(N)c2ccccc2n1)Cc1ccc(F)cc1F,1.634174872,1.732417887,3.294209101,0.54295874,,,610,train
Mol808,CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,1.479143248,1.013300787,2.26011911,1.857173854,,,1584,train
Mol809,COc1ccc(CCn2c(C3CC3)n[nH]c2=O)cc1,1.452553063,0.745387121,2.563022817,0.001959324,,,1168,train
Mol810,Cn1c(=O)n(C)c2cc(CN3CCC(c4ccc(Cc5ccccc5F)cn4)CC3)ccc21,1.752509401,1.928616017,2.033885953,0.79508038,,,1384,train
Mol811,O=C(NC1CC1)c1cccnc1Oc1ccccc1,1.814513952,0.675686709,1.06807449,-0.227572157,,,1248,train
Mol812,N#Cc1ccc(CN2CC(n3cccn3)C2)cc1,1.562768543,0.675686709,1.316138156,-0.224662894,,,252,train
Mol813,NC(=O)Cn1ccc(-c2ccccc2)n1,1.607347777,0.675686709,1.027920136,-0.101364107,,,1650,train
Mol814,COc1ccc(C(=O)Cn2c(=O)n(-c3ccccc3F)c3nc(C)nc(C(N)=O)c32)cc1,0.567026366,0.675686709,1.880859305,0.164345342,,,220,test
Mol815,Cc1cccc(NC(=O)c2cccc3ncccc23)c1,0.685741739,1.345863629,2.189032477,-0.326775766,,,30,test
Mol816,CCN(Cc1ccncc1)[C@@H]1CN(C(=O)c2ccccc2)C[C@H]1O,2.061452479,1.654744316,2.557970122,1.571721154,,,139,train
Mol817,O=C(O)CNc1nc(-c2ccccc2)nc2ccccc12,1.404149249,0.675686709,1.467815215,-0.132583589,,,623,test
Mol818,COCCS(=O)(=O)N1CCC2(Cc3ccccc3C2)C1,1.732634968,1.282576801,2.950686561,-0.234128823,,,243,test
Mol819,Cc1cnn(Cc2nnc(-c3ccccc3)s2)c1,1.352375495,1.643383579,2.652164117,-0.25685021,,,1771,train
Mol820,Cc1cc(N(C)Cc2ccc(N)nc2)nc(-c2ccncc2)n1,1.461498527,1.645746395,2.516203412,0.643362482,,,76,train
Mol821,O=C(NCC1CCC1)c1ccc(-n2ccnc2)nn1,1.533263517,0.920384242,1.701403906,-0.210450577,,,865,train
Mol822,CC1(c2nnc(-c3cc(-c4ccccc4)n[nH]3)o2)CCOCC1,1.263636069,1.129883155,2.252770531,0.084108023,,,1539,train
Mol823,COc1ccc2nc(C)c(C(=O)Nc3ccccc3N3CCCC3)cc2c1,0.924279286,2.258905342,2.993340984,-0.315386086,,,713,train
Mol824,Cc1nnsc1CN(C)c1ccc2cc[nH]c2n1,1.389520466,1.594094078,2.533792388,-0.226993894,,,1818,train
Mol825,Cn1cnnc1CNc1ccccc1C#N,1.526726867,0.675686709,1.027920136,0.659309751,,,1630,train
Mol826,O=C(c1ccc(O)nc1)N1CCN(c2ncccn2)CC1,1.63447727,0.675686709,1.027920136,0.845079437,,,147,train
Mol827,COc1ccc(NC(=O)c2snnc2C)c(OC)c1,0.564666064,1.534495703,2.259519818,-0.283477722,,,293,test
Mol828,Cc1ccc(F)c(N(C#N)Cc2nccn2C(F)F)c1,1.654080235,1.299005816,2.351605005,-0.212563838,,,661,train
Mol829,CC(=O)N1CCCN(C(=O)Nc2ccc(N(C)C3CCCCC3)c(F)c2)CC1,1.830267801,2.01371757,2.965628728,1.44974353,,,1399,test
Mol830,O=S(=O)(c1cn[nH]c1)N1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1,0.161368002,1.721192109,2.59522167,0.476979096,,,533,train
Mol831,CN(C)c1ncn(-c2cccc(N)c2)n1,1.343605508,1.185797047,1.404611383,-0.22456622,,,1792,test
Mol832,Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,1.221414238,2.572145236,2.847664567,0.816480119,,,696,train
Mol833,c1ccc(-c2cc3c(N4CCC(c5ncc[nH]5)CC4)ncnc3s2)cc1,0.618048097,2.067625,3.190827911,1.249256335,,,1435,train
Mol834,C=CCNC(=O)C1(Cc2ccc(-c3ccccc3)cc2)CCN(C(=O)c2cccnc2)CC1,0.602059991,1.884631128,2.746224617,1.447543942,,,571,train
Mol835,Cc1ccc(-c2nc(CN3CCOCC3)n(Cc3ccc(F)cc3)n2)o1,1.461348434,1.992496079,3.144640514,0.61390321,,,428,test
Mol836,COCC(=O)N1CC[C@H](c2nnc(-c3ccc(C)cc3)o2)C1,1.722140125,0.675686709,1.027920136,0.133088451,,,1492,test
Mol837,CCC1(O)CN(c2ncnc3c2c(Br)nn3C)C1,1.691435152,0.675686709,1.546530325,-0.070807274,,,919,train
Mol838,Cc1cccc(NC(=O)c2ccc3ccccc3c2)n1,0.068185862,1.962748053,2.320545072,-0.899173857,,,86,train
Mol839,c1ccc(-c2c(-c3ccc(OCCN4CCCC4)cc3)[nH]c3ncnc(NCC4SCCS4)c23)cc1,0.57054294,1.904109382,2.218149352,1.397408894,,,446,train
Mol840,O=C(Nc1cccc(-c2cnco2)c1)C1(c2cccc(F)c2)CCOCC1,1.626032248,1.818252294,2.409268499,0.37499627,,,89,train
Mol841,CC(=O)NCC1CCN(C(=O)c2cncn2-c2ccc(F)cc2)CC1,1.665580991,0.675686709,1.467030635,1.774739359,,,118,train
Mol842,Cn1cc(CCNC(=O)N2CCc3sccc3C2)cn1,1.601516784,1.177334456,1.834827466,0.180133765,,,25,test
Mol843,Cc1cc(CCCC(=O)NC[C@H]2CC[C@H](c3ccc(C(N)=O)c(C)n3)CC2)ccc1F,0.50242712,2.329509744,2.90742426,1.522262379,,,504,train
Mol844,COC1CCN(C(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC1,1.853576544,1.777847138,2.19830236,-0.322058297,,,1479,train
Mol845,Cc1cccc(Oc2cc(CN)ccn2)c1C,1.478566496,0.675686709,2.721654835,-0.353875525,,,633,train
Mol846,CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccc4ccccc4n3)cc12,0.785329835,1.458411201,2.150962029,0.374706153,,,1162,train
Mol847,Cc1ccc2c(CC(=O)N(C)Cc3nnc4n3CCC4)coc2c1C,1.736715134,1.562138157,2.813301376,1.820429324,,,341,train
Mol848,CC(C)(C)c1nnnn1CC(=O)NC12CC3CC(CC(C3)C1)C2,1.412292509,1.75869242,2.714415269,-0.110139589,,,353,test
Mol849,O=C(O)c1ccccc1-n1cnc(CN2CCCC2)c1,1.588383768,0.675686709,1.027920136,0.396415762,,,42,train
Mol850,COc1cccc(CC(=O)Nc2ccc3nc(C)sc3c2)c1,1.718833718,1.52748812,2.533486077,-0.08728967,,,182,test
Mol851,Cc1cc(C)c(CC(=O)N2CC(CO)C2)c(C)c1,1.665956029,0.698448538,1.192316505,0.236202515,,,260,train
Mol852,CC(C)C[C@@H](CO)n1cc(-c2ccccc2Cn2cccn2)nn1,1.230704314,2.003417445,2.709698107,0.7983468,,,670,train
Mol853,Cc1sc2nc(CN3CCCC3)nc(N)c2c1C,1.649821463,0.675686709,3.440757997,1.245216491,,,141,train
Mol854,CC(C)c1nc2c(n1C)CCN(c1ncnc3ccccc13)C2,1.72794771,1.54333533,2.6042509,0.634702554,,,495,train
Mol855,Cc1nn(CCC#N)c(C)c1Oc1ccccc1O,1.564547712,0.675686709,2.048748576,0.196711092,,,1161,train
Mol856,OC1(Cn2nnc(-c3cccnc3)n2)CCCCC1,1.399154334,0.675686709,2.151700732,-0.18056396,,,447,train
Mol857,Cc1cc(C(=O)NCCc2ccccn2)c(C)s1,1.613630435,1.799850374,2.365796748,-0.194782679,,,15,train
Mol858,Nc1ccc(Oc2ccccc2F)nc1,1.408070286,0.675686709,1.417604535,-0.275843186,,,268,test
Mol859,Cn1c(-c2ccc(F)cc2)cnc1NC(=O)CCC(=O)N1CC(=O)Nc2ccccc21,1.78724788,1.606972206,2.508423321,1.682981334,,,671,train
Mol860,Cc1nc(CN2C(=O)CN(C3CCCC3)C2=O)nc2ccccc12,1.633165354,0.675686709,2.91532859,0.186812119,,,998,train
Mol861,CCOC(=O)c1cccnc1-c1cccc2ccnn12,1.660675788,0.675686709,1.903442708,-0.163322864,,,168,train
Mol862,COc1cc2c(cc1OC)CN(C(=O)C1CCCN(C(=O)Nc3ccccc3)C1)CC2,1.8162413,0.675686709,1.813761073,1.431363764,,,71,train
Mol863,NC(=O)c1ccccc1NC(=O)CN1CCCC(c2nc3ccccc3o2)C1,1.0,2.098650647,2.917721815,0.903089987,,,39,train
Mol864,COc1cc2c(cc1OC)CN(C(=O)C1CCCN(S(=O)(=O)c3ccc(F)cc3)C1)CC2,0.848189117,2.174803841,3.085767077,0.732752577,,,24,test
Mol865,O=C(c1cccc2ccccc12)N1CCCC(C(=O)N2CCc3ccccc3C2)C1,1.751279104,2.842470693,3.650157389,0.765837021,,,71,train
Mol866,CCCS(=O)(=O)N1CCCC(C(=O)N2CCc3ccccc3C2)C1,1.738780558,1.792433716,3.004767908,0.272840209,,,71,train
Mol867,O=C(CN1CCCC(c2nc3ccccc3o2)C1)Nc1ccc(OC(F)(F)F)cc1,0.835690571,2.126232092,2.695767901,-0.00730892,,,39,train
Mol868,CC(C(=O)Nc1ccc(C(N)=O)cc1)N1CCCC(c2nc3ccccc3o2)C1,1.751663946,2.262629043,3.338218563,1.177654303,,,39,train
Mol869,Cc1ccc(NC(=O)CN2CCCC(c3nc4ccccc4o3)C2)cc1C,1.0,2.334206374,3.41640083,0.034201127,,,39,train
Mol870,Cc1nc(O)cc(C2CN(C3CCCCC3)C2)n1,1.617210095,0.675686709,1.027920136,1.216794513,,,1001,train
Mol871,CN(C(=O)C1CCN(c2ncccn2)CC1)C1CCCCCCC1,1.69399061,2.715346394,3.589768031,-0.070580205,,,147,train
Mol872,CCS(=O)(=O)N1CCC(C(=O)N(C)C2CCCCCCC2)CC1,1.710540448,2.1225599,2.932890102,0.195034772,,,343,train
Mol873,O=C(CCCc1cc(Cl)sc1Cl)N1CC[C@H](O)C1,1.699143687,1.268648165,2.703739201,0.172021144,,,255,train
Mol874,COc1ccnc(N2CC(n3nc(C)cc3C)C2)n1,1.579326204,0.675686709,1.645540161,-0.183853574,,,1009,train
Mol875,Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)COc3ccccc3F)C2)n1,1.745465169,2.059949454,2.705097036,0.977648796,,,67,train
Mol876,COCCOCc1ccc(-c2cc3onc(-c4ccccc4)c3c(=O)n2C)cc1,1.153509989,1.137512353,2.131021661,-0.331867817,,,1665,train
Mol877,Cc1cc(C(=O)N2CCOC(C)(C)C2)cc(C)c1OCc1cccnc1,1.688864568,2.430729553,3.337597415,0.338359307,,,567,train
Mol878,COc1cccc(NC(=O)[C@H]2CCCN(S(=O)(=O)c3ccc(C)cc3)C2)c1,1.0,1.580411726,3.450356591,0.42798745,,,7,test
Mol879,Cc1ccc(S(=O)(=O)N2CCC[C@H](C(=O)NC3CCOCC3)C2)cc1,1.733598461,0.675686709,2.764442906,1.319753652,,,472,train
Mol880,COc1ccc(CNC(=O)CCCOc2ccc(C(C)=O)cc2)cc1,1.305566314,1.537214439,2.80904836,0.008974258,,,178,test
Mol881,CCc1ccc(-c2nccn2CC(=O)Nc2ccc(C)cc2F)nc1,1.451325808,1.513270884,2.795620753,-0.139668825,,,699,train
Mol882,Cc1cc(NC(=O)C2CCN(c3ccncc3Cl)CC2)no1,1.462397998,1.104657791,2.268631787,-0.340174632,,,40,train
Mol883,Fc1cccc(CN2CCN(c3ncccn3)CC2)c1,1.579783597,2.045369927,3.048810681,-0.278212067,,,23,test
Mol884,CCN(Cc1ccccc1)C(=O)c1ccc(O)cc1O,1.669316881,0.675686709,2.860846881,-0.081098938,,,21,train
Mol885,CCN(Cc1ccccc1)C(=O)c1cccnc1N,1.564666064,0.675686709,2.23981482,-0.187283487,,,21,train
Mol886,Cc1nc(-c2cc(C)on2)n(CCc2ccccc2)n1,1.332842267,1.964127577,3.597022606,-0.221745159,,,1851,train
Mol887,CCCNC(=O)c1ccnc(N(C)C)c1,1.580924976,1.590942096,1.92171248,-0.21058581,,,79,train
Mol888,O=C(NCC(=O)N1CCN(C2CC2)CC1)c1ccccc1,1.794488047,0.675686709,1.027920136,-0.181113798,,,563,train
Mol889,CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,1.068185862,1.553276046,1.249442961,1.073002787,,,927,train
Mol890,CCN(C(=O)c1cc(NC(C)=O)ccc1F)C1CCCC1,1.688775655,1.799271608,3.34388635,1.151528389,,,54,train
Mol891,Cc1ccccc1C(=O)Nc1nc(C)c(C)s1,1.482158695,1.954449956,2.447708306,-0.254035992,,,88,train
Mol892,CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O,1.649626887,0.675686709,1.702215059,1.385358042,,,1486,train
Mol893,COc1ccccc1C(=O)Nc1cccc(C#N)c1,1.519040039,1.93200167,1.908168566,-0.609667263,,,640,train
Mol894,CO[C@H]1COCCN(C(=O)c2cccnc2)C1,1.541579244,0.675686709,1.027920136,0.077755842,,,130,train
Mol895,CC(=O)Nc1ccc(C(=O)N2CCc3ncncc3C2)cc1,1.527114112,0.675686709,1.027920136,1.235073653,,,574,train
Mol896,Cn1ccc(NC(=O)[C@H]2CCCCN2C(=O)OC(C)(C)C)n1,1.627263417,0.675686709,2.188430657,0.405408249,,,1298,train
Mol897,CC(C)c1nnc(NCc2ccn(C)c2)o1,1.252367514,0.675686709,1.799926107,-0.114863151,,,415,train
Mol898,COc1cc(/C=C2\CCCN([C@@H](C)c3ccc(F)cc3)C2=O)ccc1-n1cnc(C)c1,1.110926242,1.646945139,1.919411166,0.170311364,,,1330,train
Mol899,CC(C)N1CCC(O)(c2ccccc2F)CC1,1.617734035,0.675686709,2.558468563,-0.270073004,,,1033,train
Mol900,CN(Cc1cnn(C)c1)C(=O)c1ccccc1-c1ccccc1C#N,1.606703741,1.806383502,1.027920136,1.285808592,,,261,test
Mol901,O=C(CN1CCc2ccccc21)N1CCC(c2nc3ccccc3[nH]2)CC1,1.720159303,2.049624983,3.070491144,1.749252026,,,71,train
Mol902,O=c1[nH]c2ccccc2n1C1CCN(CCc2ccccn2)CC1,1.748962861,1.093771782,2.080686,1.69019608,,,1036,test
Mol903,CC1Cc2ccccc2N1C(=O)CN1CCC(n2c(=O)[nH]c3ccccc32)CC1,1.738780558,1.787757932,3.013243501,1.462397998,,,468,test
Mol904,Cc1ccc(NC(=O)C(C)(C)c2ccccc2)nc1,1.486005186,1.225438517,2.796398776,-0.254620039,,,774,train
Mol905,O=C(NCc1ccc(F)cc1)C1CCN(C(=O)/C=C/c2ccccc2)CC1,0.916980047,0.675686709,2.123668742,0.790034452,,,542,train
Mol906,COCCNc1cc(NC(=O)N2CCCc3cc(CN4CCN(C)CC4=O)c(C=O)nc32)ncc1C#N,1.300812794,1.158935142,1.379740501,1.662291199,,,1454,train
Mol907,CC(C)(C(=O)NCc1ccccn1)c1ccccc1,1.889805752,0.675686709,2.139107371,-0.133202618,,,774,train
Mol908,O=C(Nc1ccccc1-n1ccnc1)c1ccc(F)cc1,1.783689236,1.008216802,1.605778955,-0.017265622,,,319,train
Mol909,O=C(Nc1ccc(C(=O)O)c(O)c1)c1ccc(NC(=O)c2cccs2)cc1,1.734559822,0.675686709,1.027920136,-0.242495993,,,86,train
Mol910,CC(C(=O)N1CCc2sccc2C1)N1CCCN(c2ccccc2C#N)CC1,1.408239965,3.328241341,3.626562181,-0.059772517,,,25,test
Mol911,COc1ccc(C(=O)N(C)Cc2nccn2C)c(F)c1,1.720242018,0.675686709,1.730426945,0.345550205,,,679,test
Mol912,CC(C)CN1C(=O)C(=O)N(Cc2ccccn2)C1=O,1.593618308,0.675686709,1.453944862,-0.076945063,,,85,test
Mol913,CON(C)C(=O)CCc1c(C)nn(C)c1C,1.534026106,0.675686709,1.451279719,0.123270222,,,185,train
